gene_id	median_absolute_deviation
84572	639.3925895979967
86	639.2317990691758
516	638.701729528376
11076	638.6789288834583
55630	638.6039811602042
1155	638.4640619596067
8467	638.0836842664559
64744	638.0769774803875
51368	637.5137053328914
387763	637.3402070246518
55268	637.0317442318274
55851	636.9290310921883
51522	636.5878974742088
8796	635.8242550297488
84166	635.6727956276387
9690	635.268315542123
58517	635.1782830601044
4881	635.1093188675866
6302	635.0460186363956
283991	634.6150554911898
55904	634.1409917203384
92312	633.9745840656614
57198	633.9479570003359
51479	633.7837408231891
11051	633.7381606171294
8741	633.5279011236619
57523	633.4443043066527
6117	633.2424590321733
4321	633.0258211209872
9167	632.8895429094927
22801	632.8144792872758
8500	632.7943966794348
112398	632.5718861104014
65265	632.3674962235986
51593	632.2096855048585
55160	632.1918634503758
4494	631.9076970059181
2801	631.8659479154718
6932	631.5189949100059
3176	631.4791795141437
57189	631.2924537989072
54097	630.8115135970684
58489	630.7148296875312
51279	630.5255794199363
57018	630.4334331899328
66005	630.4317587709357
11253	630.0582832302875
1272	630.0113467900609
9882	629.936084333538
11325	629.9340368728938
9244	629.8766578337517
2707	629.8245095882614
23657	629.8037283397554
622	629.7656733030678
58505	629.6294040722955
54890	629.5780094661694
283375	629.5757669830502
2773	629.3707737982427
26751	629.3706140397363
23	629.2821498616204
51646	629.2723515439661
51187	629.1763220831647
6002	629.1100227997628
10184	629.0074439505171
9887	628.9885918265328
51734	628.7166068984825
196403	628.386937925333
3275	628.2461140491861
5318	628.2360347075885
6608	628.1997255824126
576	628.1185835162121
10203	627.8398187244848
26469	627.749473334617
55884	627.0615458162797
79443	627.0407169646448
54463	626.8749279945297
91461	626.361984454092
460	626.1940497147434
339123	626.1862008628046
26112	625.8782329957854
51203	625.8462987151762
23476	625.2748478562703
6672	625.0103566034775
4695	624.9060391176412
79158	624.7219691082154
59338	624.6395562328013
84129	624.6254369813213
10278	624.0803681933103
51429	623.9360993604038
64332	623.6491387191041
65059	623.6222006546692
10489	623.4377469170279
291	623.0091785327892
5902	622.7684966394494
415	622.7581650105811
25814	622.7102012077717
5142	622.7074357889353
130	622.6961932404283
55601	622.5384603417534
22905	622.4509343902031
4209	622.382426020075
1759	622.2313766021925
56951	622.1305693438444
2137	622.0138510960085
10014	621.9972115276552
6432	621.8205003974432
84919	621.5845608658367
54460	621.497203154849
54815	621.4911982577026
10043	620.9972916909749
221937	620.8145794370336
528	620.6799527411082
3690	620.3970668355207
7072	620.2399288236543
27332	620.2221897352513
119587	620.047312095464
54480	619.8528697028111
55215	619.852731378891
9920	619.7650097651034
79039	619.7567868925913
23523	619.7033678026598
11113	619.6698440737349
2159	619.6627734428835
5777	619.3220634708908
83660	619.2101219469088
10962	619.1721721594306
94234	619.1653030944692
58506	619.1504606804781
23001	619.1455920118484
10531	618.6143242895791
64499	618.607830096371
6777	618.5830379347445
1045	618.2494446944718
10483	618.1508779209843
59339	618.0276501084236
51337	617.8635171250883
3635	617.8293202466504
475	617.7998876977512
57549	617.7551700885963
113791	617.7247722138907
222865	617.6964585587185
387695	617.4561321835163
8924	617.2883822403119
2051	617.2721332227684
23051	617.2596038527794
10637	617.2517765038581
79567	617.0868480087746
5937	617.0178514813597
114049	616.583954076172
54583	616.5311524637524
10553	616.4115602341953
2309	616.2569900517519
23386	616.2250535448015
57085	616.1167024326526
2519	616.0795912689717
8833	615.9982146698677
222658	615.9391642658478
55357	615.7926006245663
55624	615.6962326273359
23294	615.6143028943856
80267	615.5781467097767
154796	615.5437335151734
64207	615.4777178125764
7329	615.3820049721412
2997	615.3346303789928
342897	615.212552996743
23154	615.1418667937675
5243	615.0743529069882
55095	614.962893098172
54492	614.9427845649403
30011	614.7846304253193
11326	614.5554257453542
200916	614.4951510389093
9868	614.4416046832874
3683	614.389652541175
5331	614.0669920946202
56893	613.9275092452211
8642	613.8856735279359
51433	613.8698483870476
23788	613.7818049544029
54882	613.7506796128629
11272	613.5647796601954
10335	613.4868420709676
2635	613.380322597251
5172	613.1361441355966
5332	612.8825560402192
9464	612.8221980082068
80228	612.7505718898068
10147	612.518983647977
91107	612.4717428366872
6640	612.4478426108781
7249	612.4086443813604
64324	612.3348963414676
29888	612.1702767158534
64841	611.572992942373
51304	611.3808054948164
1054	610.9929696136714
57130	610.9810234237503
57410	610.7254182294945
50649	610.7042209852754
6560	610.6952532168584
23214	610.5986479053623
55788	610.4260356912805
2650	610.2947723730085
55898	610.2353794718733
6631	610.1597507683463
8463	610.106785626305
220963	610.0306351818449
56907	609.8962266797485
22808	609.5455136065295
725	609.4455449422494
6793	609.3033867519196
54994	609.2362284145297
57568	609.030070915939
4891	608.9447316469584
9265	608.9012582671522
1408	608.8964889859886
26286	608.6985521881811
58528	608.4888785051453
1073	608.3892605471766
4893	608.3219524248342
8572	608.2603340187904
5365	607.930070969065
1027	607.9117273040816
79949	607.9108769733785
54947	607.7329258859784
112	607.7279618942188
7421	607.6176129397601
55627	607.6066779874661
9322	607.5767619238331
5613	607.4421906942937
23621	607.3709791464861
9507	607.3223380504833
27183	607.2602596215643
4928	607.1550339618543
6232	606.9836977364745
1043	606.8597381487709
57451	606.4971643484845
60592	606.3155004440986
8615	606.2440690696013
29887	605.9884076319404
23400	605.9672701617818
10314	605.8902681437271
280	605.8289081311032
29920	605.6231850317082
1647	605.6211295273881
51075	605.5260070716536
1136	605.2602378235003
92799	605.1047820445341
7855	605.0372764923737
8549	605.003104838646
10948	604.9147508316968
10116	604.90848858419
11001	604.8324792624077
26003	604.6931468922016
4241	604.5580229116998
8451	604.4688111869294
7477	604.3808771149244
84440	604.1256915012291
164656	603.9976304912783
5341	603.5465431316117
133686	603.4029813918154
54566	603.1647213231729
26047	602.9271870723444
9762	602.780357146976
85450	602.5860558373915
240	602.529389581458
10000	602.3842283179404
827	602.2078243586726
55228	601.7098319677449
6947	601.6371666997986
55930	601.6236599862808
1849	601.5668728928947
11177	601.3070965006256
164	600.9609008660251
3714	600.7868927379335
23239	600.7681868760426
8408	600.6299466449616
9939	600.5109313500769
80774	600.4067468069859
51602	600.4003996751119
27352	600.133358042547
1793	600.1251650825873
57393	600.01949392889
55689	599.9624564524624
5562	599.8625192518151
7417	599.848160172252
153339	599.5461504623232
84988	599.4443657810477
8925	599.3441061552145
1044	599.2143606388588
440270	599.0418589791421
25828	598.9162064990536
114882	598.6258687092513
116983	598.2936589810598
83752	598.1152058264358
55334	598.0591041425565
2246	598.0239953583599
7994	597.7754209700013
10897	597.7082856921219
6364	597.4141999468885
51065	597.4107511756513
23111	597.3729618717523
50807	597.2132500578239
51162	597.193891817382
123920	597.13677573293
6776	596.7415344708218
1741	596.6958231337923
79789	596.3659908549105
5467	596.2486693255605
2121	596.0271708643801
55790	595.9686620075389
10572	595.9453159399444
8727	595.8421885927578
11215	595.4942447741024
84033	595.4930991553499
79960	595.3337150894956
5305	594.7913731682993
6626	594.1321040816081
9092	593.984324983563
1636	593.7715870868601
114785	593.5368511659362
23038	593.2852163466374
58526	593.0410700979127
29789	592.9399271917922
28958	592.9392805314685
55251	592.9190793061365
32	592.8921379634588
6505	592.8600113995027
55362	592.7882215436304
408050	592.4691720814216
51571	592.3625703340055
7043	592.2182447532093
1163	592.1791450106218
27087	592.1240108424043
5336	592.0743615798837
5595	591.8080381257885
7341	591.7868620581648
51663	591.5356257058517
79812	591.3734564212298
9727	591.2294479636641
27134	591.0111144401549
57221	590.8757495638324
55852	590.8498666415985
25836	590.6808875071704
89958	590.6759598395087
53833	590.3258302383813
22977	590.1348040697284
60312	590.0126625444448
89941	589.9150073527067
9262	589.8438977918457
55504	589.7366917407994
51507	589.4863927504199
8905	589.4853918643637
3845	589.2143709988474
5522	589.0367366518219
54978	588.7826533153034
100131187	588.6786517736823
6236	588.569519284808
5257	588.4597382239623
57514	588.3917584733464
54675	588.2989253984797
83939	588.2358137785201
54910	588.031849880615
2731	587.7543361095525
89932	587.4569772428163
4481	587.3475846424084
83988	587.1862175172328
23511	587.1149985788048
57045	587.1108945036943
54888	587.1041457390436
3840	587.0922969050757
2098	587.0297248501423
23435	586.9815897361879
388662	586.8334657747008
8202	586.7519833189675
26001	586.6633844485373
9817	586.3312956995737
4298	586.2493306079812
440193	586.0740693702776
59272	586.059907128557
54331	585.9526089725446
9859	585.9366271846095
51176	585.863955719984
9580	585.8487217527269
92305	585.7869831782604
23598	585.555098558238
23118	585.4951181741471
340061	585.3824774582017
5873	585.283120321272
220002	585.2577381558369
5817	585.1305465202612
83742	584.7865304266436
1777	584.6547144449373
10939	584.5835577945719
11254	584.3994614171528
54838	584.3395653910071
4258	584.2480162617925
7162	584.1606153879297
112483	584.0114947805667
23165	583.982291722189
80709	583.9423318849446
1117	583.8858929311413
124222	583.7414616392283
5346	583.1687377956703
4211	583.1154097872087
4711	582.8242883133495
83857	582.7033718264262
55163	582.6096698630229
127281	582.2805474596314
84189	582.1459838330843
10424	582.0998725601978
89944	582.0238482545803
4360	581.9880245169546
7334	581.696517509173
11329	581.622429135099
56898	581.2834677049809
7088	581.2622547807283
2937	581.242171993118
10484	581.1401343408372
1901	581.1143244201115
9826	581.0387402640062
163732	580.5834670727097
1036	580.5725251109925
10020	580.5230220789867
58477	580.3912887736182
4610	580.1117480726513
7172	579.9851091900344
114883	579.9843798776254
3155	579.7338110445482
6237	579.5300548218095
1295	579.3042031469384
4189	578.7561991061118
5899	578.741795832116
91	578.6716266753906
11054	578.4032162746502
23139	578.2895635812921
7410	578.1025136431224
84271	577.6687970038836
115294	577.6590841450904
10536	577.5399013606008
10456	577.5187979406164
54107	577.4647714946099
2132	577.3386356541276
113829	577.3152652705767
84656	576.9552022389828
25796	576.6061500684083
152007	576.1301607868705
200081	575.9037021039676
3219	575.8889268112263
3029	575.7489256348571
25792	575.507835849027
84894	575.4132107817821
10472	575.3842154342777
4836	574.9087740459734
9665	574.9036560701705
2302	574.7316388292776
4208	574.6606976848275
8914	574.6422491965575
90231	574.52382502321
53947	574.5148992189987
7123	574.163153900948
25789	574.0932824155032
4600	574.0745827979929
8417	574.0232230356445
55588	573.9592770481444
648	573.8840973929981
83706	573.7604377924577
22856	573.4733940928539
117177	573.4611880277281
9452	573.3804477790335
27106	573.3362645581458
50865	573.0858354853873
22877	572.6098280022559
79939	572.6046740785105
57510	572.3587610055165
64960	572.3342243053065
84248	572.234357335966
51643	572.2006752385994
10683	572.0293346428007
57687	572.0120259359969
30815	571.9176232016111
55250	571.8474516778126
23324	571.8370706369724
57017	571.5327217734152
27430	571.504750836178
4601	571.2379710899515
10783	571.0440179150611
23469	570.9814503137046
6304	570.9720490343997
84181	570.4677185742548
973	570.1902805193336
81031	570.1386556617907
26007	569.8820567107863
11217	569.8610011110778
283450	569.5775383101118
9189	569.3382421794837
6598	569.312154467434
57060	568.9574066734231
64849	568.8841594837512
57534	568.863360039712
8935	568.6143946864768
57645	568.6117940351021
81622	568.3232746436095
8324	568.2459514921931
26092	567.6806592974824
23616	567.5923274699541
5728	567.3909248679795
1657	567.2849639392897
57552	567.2845990168862
5606	567.1678992970404
84910	567.0038308410625
10514	566.8933216925554
5164	566.8152074391814
23271	566.4698470686573
2000	566.3641372655361
64231	566.3228624558975
10250	566.0220342888065
8853	565.985133150185
7389	565.9289874372166
5311	565.7786987795245
5414	565.4879983829002
3476	565.3743403761529
65993	565.3085682520906
2120	565.3077392231471
285704	565.2430298452757
84926	565.2313868975857
5426	565.2118446095975
55654	564.9401162055875
80221	564.92635331334
51061	564.6266082731397
51021	564.3719580529142
51247	564.2951653075887
4856	564.2816339403673
26053	564.1777927316696
81858	563.9810647877189
6242	563.9679448079378
23613	563.7964352602812
4722	563.7513243656505
80023	562.9993014798874
127262	562.8302996269568
7376	562.7162487010926
2820	562.7073154989572
7525	562.5498207704577
6646	562.4720222561201
23673	562.3398210290457
51430	562.2867022777832
51199	562.2267121393537
80829	562.1261915053333
57834	562.0384803311227
79415	561.5969644355389
10743	561.3905601003164
128434	561.3295939817052
54757	561.0862028975131
8896	561.0003834490066
56987	560.9632793710568
10084	560.7560111540605
107	560.7236352191512
6817	560.6780715822703
196740	560.6766489315321
54467	560.5535557866519
80148	560.5312929580897
55002	560.3772585385857
57538	560.3640542779566
2687	560.347347514876
1519	560.298008037918
3797	560.2192098476687
51073	560.1661355624069
8091	560.144354149812
23351	560.1245968423721
9600	559.9766538433232
10573	559.9641092388537
27111	559.9370277626733
125058	559.9293537733801
11033	559.7921351223132
733	559.6367828464867
114899	559.6013021813238
4665	559.4977851185023
26232	559.4602179731763
10049	559.3625943673609
56255	559.3491369432371
23636	559.2164155764939
23584	559.2122191578903
23399	559.1874450054243
79720	559.055924592549
4976	559.013784177441
8648	558.9956889824193
9844	558.9304425547402
50486	558.8869190733627
5634	558.7534780384642
26133	558.7363347667826
1069	558.6830441259068
9820	558.4805900001049
115098	558.3645826240239
10989	558.3504515780046
54935	558.3362425846158
3188	558.3066441496759
55638	558.1700419971094
3556	558.1497744103424
8976	558.1120887487228
92292	558.110205449937
83605	558.0862988153941
10253	558.0573992094147
34	557.8922710220775
5347	557.6605943461427
79834	557.5582864794092
7328	557.5263036890302
80347	557.5076752906433
84321	557.4780138804014
84171	557.1345815441674
284106	556.9871901291522
55679	556.7953780190433
23102	556.7534435886258
221184	556.7278903095727
202915	556.7140277901972
55558	556.566021986629
51755	556.4727030925802
7332	556.3082654473503
8625	556.305778622674
91653	556.2836917654788
151011	556.2032633409999
7379	556.0634877492707
7089	555.9364191937431
9985	555.6289136311657
2077	555.6217426239393
10217	555.5724673245238
5514	555.2833142799456
92714	555.2779180230348
283229	555.2602151131427
6722	555.2471958295673
55905	555.1971643552351
4016	555.178403857339
23012	555.1282027009713
2794	555.0307090045792
26030	554.9509033609246
84188	554.8396977482923
79711	554.8051012335047
51164	554.7559004987978
91522	554.7468614332722
64975	554.74218864471
6338	554.6309312704365
23241	554.4709383756191
9980	554.4078130965403
54939	554.3636702291714
2899	554.3444315995421
9	554.264552395113
4696	553.8929034516191
9091	553.8428789668981
5431	553.7386280911027
55603	553.6722798537209
23263	553.5814256380385
7750	553.4829854164772
9697	553.4404115077157
219285	553.1606240284409
23085	553.1441568014309
64081	553.0082842693091
1381	552.9461821353328
8729	552.891155094638
55605	552.8759219706749
5939	552.7416962633826
10498	552.4779263376946
10411	552.4518830354913
6609	552.3123770918749
51278	552.2181294421963
25915	552.1935992066713
6563	552.1026293756569
64175	552.0921468923304
57496	551.9558356876036
29127	551.80034069456
83719	551.7082297515178
5701	551.6421560697286
2487	551.5164711374028
161	551.5012393952783
1953	551.3470614319576
54800	551.0047900375122
23767	550.9404537466166
166929	550.9376649736732
91754	550.8941582941791
54776	550.8639713216593
9416	550.7771227299517
2764	550.6492131859137
23014	550.6124256740305
10412	550.5751036892353
7975	550.5612510452578
22907	550.5059356783454
8539	550.4405631341298
8607	550.3591386888354
5050	550.3301347961664
2926	550.2927038565406
10269	550.1379499945538
7703	550.0792896229666
57148	549.9547439931152
3071	549.910508241071
7586	549.7954059829632
54973	549.6943479022251
51186	549.5476752380215
140465	549.3832618514218
84164	549.016777240809
64747	548.9099131433294
11230	548.8825901852882
10891	548.8430532216477
8672	548.7992735237269
2618	548.7989951361832
10953	548.538996159325
1201	548.5168225882603
2475	548.3282973812811
55186	548.2518318992668
5833	547.7649901088432
10180	547.7396683153988
1466	547.6837089387483
54101	547.4637194724997
746	547.3279950931459
121227	546.8709110800789
10186	546.854231840387
51255	546.7253947880779
1903	546.686924683265
35	546.2833204001726
9469	546.2396473183088
91582	546.1214167954192
752	545.5164481675142
65124	545.4099066951143
91010	545.1942785738307
5326	545.0108657442596
5298	544.9540132172789
3294	544.9517915786905
5469	544.9326045599109
1653	544.8839022446613
57446	544.6828622614381
10494	544.5425238166843
114907	544.4998308999533
1030	544.4587806833387
6993	544.4391477285409
6693	544.3728715538539
374	544.3280063416705
5002	544.1213274786467
2962	543.9406918320215
56681	543.8973377172866
157769	543.7704051702544
114789	543.7638171915587
51447	543.5970528940287
201176	543.5598638644095
4253	543.524247117957
94015	543.484927963546
23604	543.2887296566311
7871	543.2063027551134
10912	543.0717986290198
10908	542.9343197539314
4969	542.5465356891658
84300	542.4823385696376
27248	542.4428403816045
50862	542.0896069572702
9022	541.9305382093188
9232	541.4556036929571
9917	541.0696663114509
5096	541.0284262007727
7008	541.0003436313336
23405	540.9829461926523
55841	540.9269586937916
94097	540.8857316073502
5460	540.6123861588871
6363	540.5516295480235
6670	540.4494716872748
54921	540.1997215250826
9798	540.0153448141034
81035	539.8012260616014
5814	539.7114061999421
8907	539.7104099745962
55161	539.6973011307035
55023	539.4238920844779
83690	539.4215895004645
55281	539.345937564088
5999	539.2098986086
271	539.2086409334466
10654	539.1847664214171
7936	539.0504586104151
54898	539.0301227231895
1839	538.918071702203
5016	538.9164457496288
5439	538.8870529700037
7126	538.6988997568681
8525	538.5371006999778
8608	538.364622037249
1733	538.3258231347264
64795	538.0452330629353
5252	537.9999417639626
92609	537.9493025358505
9266	537.8155670893053
2745	537.6951838351688
64218	537.6430065426775
9069	537.5109059932695
2011	537.468501416381
497661	537.2113958489667
7301	537.1620983967796
80020	537.0084643610812
22846	536.9853164967378
257106	536.9848279363655
4329	536.7848394169863
162427	536.7723171392954
57223	536.7541756612796
359845	536.6778488943983
6294	536.6598691151833
5717	536.6501002815357
2237	536.4350618613713
7247	536.403561678063
57492	536.3850734742682
10670	536.3537859324128
64951	536.3388581604119
5684	536.2465820549246
9455	536.217114623673
23039	535.8947387162069
8932	535.848200315798
7318	535.801241373476
113220	535.7834011271806
55191	535.6774660359179
54507	535.6585645872871
79068	535.5053979836835
1760	535.4644362549592
50617	535.3399269102457
7275	535.1842784527364
389136	535.0563661157558
56993	535.0493978459094
4648	534.8158626889727
7841	534.6982680054283
84747	534.6443714510921
55111	534.5983381422295
80833	534.4261511905635
221037	534.2426063473297
79191	534.1704828449749
64225	534.1600918151498
57126	534.052706208009
5925	533.9682512981983
951	533.8968499456762
140688	533.5697608030592
5007	533.3457485715231
51123	533.2965347521114
10444	533.2717698975827
8314	533.0658895699602
5202	533.0523508874826
29969	533.0170232493533
64319	532.9400905306818
1573	532.9289992402153
6059	532.8531949001178
5789	532.8051920059683
23245	532.7442135249307
10072	532.7211328392182
8886	532.6876245897295
221749	532.5906565860676
54606	532.5855654652327
143662	532.4904806627395
1441	532.4361956416598
51510	532.1519981211229
10114	531.9074043725674
50813	531.7730694273408
170622	531.7654716696826
6604	531.4391500686974
4615	531.4020200394451
2891	531.2432434557021
3953	530.9710493505765
27347	530.9592906818606
8260	530.8448181974162
8837	530.7595967258235
64928	530.746702469855
54749	530.6616559077362
57698	530.609634711349
23237	530.6054015585592
11252	530.3860946366093
81617	530.2878592357624
79007	530.2627957801255
2327	530.0848801317201
7286	530.0657149482817
54855	530.0427924525
9328	529.9991891746132
79624	529.9691280200094
9821	529.9530593985171
8645	529.8755067362442
2193	529.5634295512928
2035	529.4457722018118
6390	529.2856161062479
51296	529.2173176265194
79006	529.1296889290104
114876	529.0881997979736
80144	529.0262976995218
9865	528.9658688060796
3996	528.9567228450283
84717	528.8995411293571
3420	528.7614106658688
57583	528.632098745696
11342	528.5122243240208
5090	528.1924641878309
221935	528.0923612171641
5894	527.9707980965818
26503	527.9069389010581
84962	527.8831270442752
10290	527.8799980183263
8725	527.4904845651936
29841	527.4677987990043
23527	527.3898426170094
80176	527.1412513795376
64781	527.0458956350909
2232	526.945999826604
26959	526.9078866448931
4705	526.8234236902991
11142	526.7945211420947
54982	526.7912485905732
30844	526.2116451828831
8190	525.9970898641185
10548	525.9435317369861
91039	525.890040431035
284207	525.8264626903682
9126	525.3571081693774
128239	525.3066271877655
463	524.8909270574723
3661	524.8875969715103
1756	524.6161875731518
6907	524.5380616017167
81706	524.382623365489
254428	524.0730620746031
8545	523.9308326581116
23141	523.7814528984385
84513	523.6921942284256
4905	523.4035366790589
10561	523.3662597522926
10231	523.3200704181763
399979	523.2785550082541
2762	523.1458625756791
4669	523.0322957457768
63971	522.9556125612152
10615	522.850760251292
4289	522.644246675821
50618	522.5143054410665
6004	522.4783752362298
10421	521.9728122814201
6591	521.8869413208578
22903	521.7583965148474
60685	521.7550746216687
253943	521.7103386147026
54682	521.675946029182
5546	521.6046070119867
23347	521.540965912247
221927	521.5146463070615
245972	521.3216838699209
23053	521.174077062221
10482	521.1196302255582
57613	521.0581031515748
4839	520.9293188927912
4719	520.9184413313099
113419	520.9037185074293
6429	520.8766035394724
5932	520.8165838733896
23333	520.7918027739188
5970	520.7100838047622
64949	520.5979491434973
285440	520.3712942219042
8908	520.1766390036752
793	520.0522013205174
51060	519.942503598366
54904	519.8250966479504
5293	519.8132317633768
4776	519.7500993323645
259173	519.6569985763376
9522	519.6229138749734
23054	519.5193543250208
113730	519.3747191230424
84283	519.3177617671357
6809	519.2612154191706
4343	519.1707526674171
23474	519.1706704373177
80208	519.155472270152
23151	519.0779357603526
22834	518.9768979119038
140609	518.9543684300613
55326	518.945622303721
109	518.9203164098466
1739	518.8858668176887
57182	518.6949314793873
3373	518.6696662428777
4659	518.5524746399473
85453	518.4948094114436
6650	518.3695899790692
23071	518.311532738281
55040	518.1890577731214
639	517.9709095307036
283373	517.9653639717867
5790	517.8446688402383
55968	517.8161891254607
6093	517.7233169957447
23302	517.7226918216442
25962	517.5547481677111
8861	517.520430598812
10019	517.5150254243331
6917	517.4601122164912
54906	517.2843405528464
553115	517.1418628811725
3730	517.0775448278303
79837	516.9113244316691
5286	516.8186873555239
120071	516.8154787428283
54681	516.7754552702028
27245	516.6992037840017
3777	516.620152364313
23764	516.6099333356319
29763	516.4359416381261
56949	516.4226882251545
1794	516.3839725013411
64746	516.3820498962781
55652	516.3651651987645
117248	516.312932756954
7022	516.2832893885867
6398	516.2818701467012
9556	516.2150260420523
29108	516.0124521106642
337867	515.9998226722125
3833	515.9366719975428
11336	515.8164576168293
80149	515.8129611938468
171023	515.7276647794952
81855	515.7103325798635
54623	515.4776344451175
23270	515.3181690149614
51090	515.2849251347745
472	515.270465971766
1164	514.6108298879237
10507	514.5745713091268
5898	514.5376516824231
9929	514.4208472772751
55755	514.1283445633537
6666	513.8315757681813
8938	513.6752944718918
4700	513.5578355251974
84817	513.5316399120392
4205	513.520083217405
54858	513.0492542599901
4692	512.9595015010641
159	512.9286663688296
3131	512.7213305282598
84913	512.7060267482073
51303	512.6841111634213
10059	512.6793779821471
9454	512.611424265835
64769	512.3991037096949
10542	512.315969548617
1174	512.260249820545
90780	512.2348330383885
23384	512.1450924791012
4832	512.1418378743494
85465	512.1143834373084
55249	512.0915146851345
11344	512.0607940253493
79047	511.8153952484681
2207	511.73448326555047
590	511.64624537089895
91404	511.54276200649724
8658	511.49510400338374
387914	511.3158119293626
5502	511.22570815184974
65983	511.11602602802003
129642	510.9152474797926
51493	510.8195350846545
57217	510.38480692926686
57572	510.1030115399876
3798	510.0734841929149
3665	509.9974885589911
8986	509.8378634614011
10401	509.78065258188474
55291	509.7686672657194
6521	509.68134406702853
8862	509.66399163326815
9526	509.64574516979303
23037	509.33868306248826
753	509.10446584237184
399909	508.8212410157829
5998	508.8162564214024
23637	508.7738076645231
197370	508.70171669780643
26100	508.61404121503404
9049	508.5876495244354
5089	508.29940133747334
64220	508.20004939830545
51324	508.0076408160784
6261	507.7450878137918
55031	507.71495355949367
3676	507.51343535692627
8844	507.4110183091798
647087	507.2695768226758
8704	507.2130884892392
23179	507.16402074572
6730	507.1181359538054
143888	507.1006573403692
29088	507.0706626826432
9698	506.8594011732164
84376	506.6663245753717
52	506.6609702499365
64798	506.65219434133945
599	506.58706679767994
2669	506.5353239315477
8558	506.52432365760575
5527	506.30629316035447
7374	506.2946835420322
55661	506.12467068654394
51365	506.10901473793194
10040	506.03307381084863
4683	505.91994326568147
222068	505.8201689794088
6902	505.7032445698493
54863	505.6959799389146
837	505.6941384487048
83892	505.5960133551093
1041	505.41252467576504
285527	505.36125907108806
29970	505.3056805326683
91607	505.12978449349635
22838	505.0576413119451
64110	505.0354965720218
26097	504.8963885748594
84266	504.88092171326497
9256	504.86929280496196
1040	504.8195349151721
83786	504.72746241352075
59084	504.68616111893715
8874	504.6253095478687
3832	504.60173338870453
324	504.45571639929574
92999	504.12451801686467
124975	504.05501050053726
29899	503.93429938722926
587	503.86416510521155
23248	503.7493073892568
25970	503.6401858292317
4664	503.5610429418152
29062	503.5058020633836
29072	503.48857630607813
114804	503.4006821342137
55343	503.0704965091536
7465	503.0514712958497
23623	503.0271512311618
51126	502.85918025215136
9972	502.8378341599226
50484	502.8254971676354
2533	502.6757274479521
9830	502.5900300240987
79665	502.44566934195086
23254	502.4378873451006
3454	502.3787408465065
5313	502.2700102730189
64748	502.1619319957351
7706	502.1113580018278
57633	501.7721048825458
9975	501.6965264892768
29957	501.56850614164046
9779	501.54664070277227
9122	501.51091673367483
115	501.4439354055948
6636	501.2702888283195
23647	501.1435226312455
27151	501.09751701277116
741	501.0766150913312
10602	501.0234443175667
4034	500.70144776798895
321	500.51995961736935
439	500.4218296576385
10999	500.398185117404
79077	500.2182538123655
84333	500.16076099085603
83715	500.0946332725217
4194	499.8717221914323
1591	499.85594931468603
57181	499.85027133930987
8527	499.75361347688727
132158	499.7429006802854
4790	499.7385590366531
58475	499.5354289235336
8888	499.32697091107786
28956	499.29442593349296
9097	499.26865880076696
133619	499.1543954722159
10838	498.7916938504573
89927	498.6532455836012
28973	498.55806187008784
4935	498.5476548370711
9572	498.4787091745671
88455	498.39385578234794
22876	498.26374641129473
8567	498.12157850873075
91252	498.0735091429421
65992	497.9751948170933
6878	497.8309277324917
6239	497.7985175878025
90990	497.7115534696176
997	497.6090814778194
23568	497.595767422271
4900	497.3449904071994
9040	497.14155665232437
6468	497.0407944572063
9619	496.92644811489777
4486	496.8318593226964
23682	496.54457778299917
3267	495.8088107540618
11083	495.80383267369245
818	495.72364734515384
26056	495.68718416505925
25920	495.65229896269335
29068	495.6203780131264
607	495.5791528818411
916	495.57538647684953
92558	495.34324729924873
10969	495.1094319556886
51382	495.02122445370173
4884	494.93847861886155
55052	494.93821438983684
9652	494.89922538633846
90488	494.89638836120065
3257	494.86082150103294
84364	494.84612624978394
10013	494.8450011814884
29984	494.810147525081
56998	494.6907535587973
80012	494.6127572955381
347862	494.37981593624255
22882	494.32878369180065
6697	494.1099589660949
345275	494.0168529670995
23380	493.99901858936994
1543	493.8654643979283
6001	493.6882369064413
55653	493.6715219701907
57590	493.58756057413
10446	493.4883892047278
166647	493.4301756022927
440	493.35586829094757
51441	493.2972951130616
10900	493.21966721798157
4163	493.1158367805816
10893	493.091829370268
6009	493.0755225408237
864	493.05379141505335
30850	493.0524252702156
7159	493.04773269615873
9792	492.6474866545213
201501	492.4589640787228
7005	492.4334124700973
3607	492.36931835613956
280636	492.19876701986925
55585	492.15542103630804
55505	492.0300260737544
134549	492.0012805796125
65991	491.94007533106833
11130	491.86333261483185
4217	491.6523265985494
80201	491.64779696998175
9056	491.58189673924045
11010	491.4730047530225
64284	491.44166370371164
25879	491.32223785878153
148808	491.14486213592073
317762	491.0314933303737
55081	491.02097391925673
130589	490.8378115851209
64978	490.77624365108557
391	490.7739523703899
5927	490.75748041229826
55636	490.5096076507596
55577	490.33467820649906
56252	490.2791328013851
6565	490.05410595596265
56061	489.79417937954764
26502	489.7449767023164
29775	489.655988363384
57680	489.54227830098006
54897	489.503544373462
8777	489.44042843492804
2788	489.34495157746915
9778	489.3185537673461
1184	489.1451359462869
9365	489.06452241219205
10006	488.9107964934771
79065	488.60961997831305
4123	488.41842633505826
5468	488.4006937456452
6494	488.08155712593583
100134938	488.0686747846838
51361	488.00290833725717
54509	487.97462138984594
7074	487.9559611017194
54704	487.88621457773183
2018	487.791072539719
83643	487.51998013725483
